TOP.691e27c8.0001abfc	START
TOP.691e3e6e.000ebaff	folder_config->cwd	C:\Users\Иван\hashcat-7.1.2
TOP.691e3e6e.000ebaff	folder_config->install_dir	.
TOP.691e3e6e.000ebaff	folder_config->profile_dir	.
TOP.691e3e6e.000ebaff	folder_config->session_dir	.
TOP.691e3e6e.000ebaff	folder_config->shared_dir	.
TOP.691e3e6e.000ebaff	user_options->encoding_from	utf-8
TOP.691e3e6e.000ebaff	user_options->encoding_to	utf-8
TOP.691e3e6e.000ebaff	user_options->outfile	cracked_numbers_with_offset_full.txt
TOP.691e3e6e.000ebaff	user_options->rule_buf_l	:
TOP.691e3e6e.000ebaff	user_options->rule_buf_r	:
TOP.691e3e6e.000ebaff	user_options->session	hashcat
TOP.691e3e6e.000ebaff	user_options->separator	:
TOP.691e3e6e.000ebaff	user_options->limit	0
TOP.691e3e6e.000ebaff	user_options->skip	0
TOP.691e3e6e.000ebaff	user_options->attack_mode	3
TOP.691e3e6e.000ebaff	user_options->backend_devices_virtmulti	1
TOP.691e3e6e.000ebaff	user_options->backend_devices_virthost	1
TOP.691e3e6e.000ebaff	user_options->backend_devices_keepfree	0
TOP.691e3e6e.000ebaff	user_options->benchmark	0
TOP.691e3e6e.000ebaff	user_options->benchmark_all	0
TOP.691e3e6e.000ebaff	user_options->benchmark_max	99999
TOP.691e3e6e.000ebaff	user_options->benchmark_min	0
TOP.691e3e6e.000ebaff	user_options->bitmap_max	18
TOP.691e3e6e.000ebaff	user_options->bitmap_min	16
TOP.691e3e6e.000ebaff	user_options->debug_mode	0
TOP.691e3e6e.000ebaff	user_options->dynamic_x	0
TOP.691e3e6e.000ebaff	user_options->hash_info	0
TOP.691e3e6e.000ebaff	user_options->force	0
TOP.691e3e6e.000ebaff	user_options->hwmon	1
TOP.691e3e6e.000ebaff	user_options->hwmon_temp_abort	90
TOP.691e3e6e.000ebaff	user_options->hash_mode	0
TOP.691e3e6e.000ebaff	user_options->hex_charset	0
TOP.691e3e6e.000ebaff	user_options->hex_salt	0
TOP.691e3e6e.000ebaff	user_options->hex_wordlist	0
TOP.691e3e6e.000ebaff	user_options->hook_threads	8
TOP.691e3e6e.000ebaff	user_options->identify	0
TOP.691e3e6e.000ebaff	user_options->increment	0
TOP.691e3e6e.000ebaff	user_options->increment_max	256
TOP.691e3e6e.000ebaff	user_options->increment_min	1
TOP.691e3e6e.000ebaff	user_options->keep_guessing	0
TOP.691e3e6e.000ebaff	user_options->kernel_accel	0
TOP.691e3e6e.000ebaff	user_options->kernel_loops	0
TOP.691e3e6e.000ebaff	user_options->kernel_threads	0
TOP.691e3e6e.000ebaff	user_options->keyspace	0
TOP.691e3e6e.000ebaff	user_options->total_candidates	0
TOP.691e3e6e.000ebaff	user_options->left	0
TOP.691e3e6e.000ebaff	user_options->logfile	1
TOP.691e3e6e.000ebaff	user_options->loopback	0
TOP.691e3e6e.000ebaff	user_options->machine_readable	0
TOP.691e3e6e.000ebaff	user_options->markov_classic	0
TOP.691e3e6e.000ebaff	user_options->markov	1
TOP.691e3e6e.000ebaff	user_options->markov_inverse	0
TOP.691e3e6e.000ebaff	user_options->markov_threshold	256
TOP.691e3e6e.000ebaff	user_options->metal_compiler_runtime	120
TOP.691e3e6e.000ebaff	user_options->multiply_accel	1
TOP.691e3e6e.000ebaff	user_options->backend_info	0
TOP.691e3e6e.000ebaff	user_options->backend_vector_width	0
TOP.691e3e6e.000ebaff	user_options->optimized_kernel	1
TOP.691e3e6e.000ebaff	user_options->outfile_autohex	1
TOP.691e3e6e.000ebaff	user_options->outfile_check_timer	5
TOP.691e3e6e.000ebaff	user_options->outfile_format	3
TOP.691e3e6e.000ebaff	user_options->outfile_json	0
TOP.691e3e6e.000ebaff	user_options->wordlist_autohex	1
TOP.691e3e6e.000ebaff	user_options->potfile	1
TOP.691e3e6e.000ebaff	user_options->progress_only	0
TOP.691e3e6e.000ebaff	user_options->quiet	0
TOP.691e3e6e.000ebaff	user_options->remove	1
TOP.691e3e6e.000ebaff	user_options->remove_timer	60
TOP.691e3e6e.000ebaff	user_options->restore	0
TOP.691e3e6e.000ebaff	user_options->restore_enable	1
TOP.691e3e6e.000ebaff	user_options->restore_timer	1
TOP.691e3e6e.000ebaff	user_options->rp_files_cnt	0
TOP.691e3e6e.000ebaff	user_options->rp_gen	0
TOP.691e3e6e.000ebaff	user_options->rp_gen_func_max	4
TOP.691e3e6e.000ebaff	user_options->rp_gen_func_min	1
TOP.691e3e6e.000ebaff	user_options->rp_gen_seed	0
TOP.691e3e6e.000ebaff	user_options->runtime	0
TOP.691e3e6e.000ebaff	user_options->scrypt_tmto	0
TOP.691e3e6e.000ebaff	user_options->segment_size	33554432
TOP.691e3e6e.000ebaff	user_options->self_test	1
TOP.691e3e6e.000ebaff	user_options->slow_candidates	0
TOP.691e3e6e.000ebaff	user_options->show	0
TOP.691e3e6e.000ebaff	user_options->speed_only	0
TOP.691e3e6e.000ebaff	user_options->spin_damp	0
TOP.691e3e6e.000ebaff	user_options->status	0
TOP.691e3e6e.000ebaff	user_options->status_json	0
TOP.691e3e6e.000ebaff	user_options->status_timer	10
TOP.691e3e6e.000ebaff	user_options->stdout_flag	0
TOP.691e3e6e.000ebaff	user_options->usage	0
TOP.691e3e6e.000ebaff	user_options->username	0
TOP.691e3e6e.000ebaff	user_options->veracrypt_pim_start	485
TOP.691e3e6e.000ebaff	user_options->veracrypt_pim_stop	485
TOP.691e3e6e.000ebaff	user_options->version	0
TOP.691e3e6e.000ebaff	user_options->workload_profile	4
TOP.691e3e6e.000ebaff	user_options->brain_client	0
TOP.691e3e6e.000ebaff	user_options->brain_client_features	2
TOP.691e3e6e.000ebaff	user_options->brain_server	0
TOP.691e3e6e.000ebaff	user_options->brain_server_timer	300
TOP.691e3e6e.000ebaff	user_options->brain_port	6863
TOP.691e3e6e.000ebaff	user_options->brain_session	0
TOP.691e3e6e.000ebaff	hashes->hashfile	C:\Users\Иван\MIA_HW\Algorithms\ThirdLab\clean_hashes.txt
TOP.691e3e6e.000ebaff	hashes->hashlist_mode	5
TOP.691e3e6e.000ebaff	hashes->hashlist_format	0
TOP.691e3e6e.000ebaff	hashes->hashes_cnt	0
TOP.691e3e6e.000ebaff	hashes->digests_cnt	26634
TOP.691e3e6e.000ebaff	hashes->digests_done_pot	1346
TOP.691e3e6e.000ebaff	hashes->digests_done_zero	0
TOP.691e3e6e.000ebaff	hashes->digests_done	1346
TOP.691e3e6e.000ebaff	hashes->salts_cnt	1
TOP.691e3e6e.000ebaff	hashes->salts_done	0
TOP.691e3e6e.000ebaff	SUB.691e3e72.0007784a	START
TOP.691e3e6e.000ebaff	SUB.691e3e72.0007784a	mask_ctx->mask	?d?d?d?d?d?d?d?d?d?d?d
TOP.691e3e6e.000ebaff	SUB.691e3e72.0007784a	runtime_start	1763589752
TOP.691e3e6e.000ebaff	SUB.691e3e72.0007784a	runtime_stop	1763589932
TOP.691e3e6e.000ebaff	SUB.691e3e72.0007784a	hashes->digests_done_new	25288
TOP.691e3e6e.000ebaff	SUB.691e3e72.0007784a	status-after-work	6
TOP.691e3e6e.000ebaff	SUB.691e3e72.0007784a	STOP
TOP.691e3e6e.000ebaff	proc_start	1763589742
TOP.691e3e6e.000ebaff	proc_stop	1763589933
TOP.691e3e6e.000ebaff	STOP
TOP.691e50d3.0000d608	START
TOP.691e50d3.0000d608	folder_config->cwd	C:\Users\Иван\MIA_HW\Algorithms\ThirdLab\hashcat-7.1.2
TOP.691e50d3.0000d608	folder_config->install_dir	.
TOP.691e50d3.0000d608	folder_config->profile_dir	.
TOP.691e50d3.0000d608	folder_config->session_dir	.
TOP.691e50d3.0000d608	folder_config->shared_dir	.
TOP.691e50d3.0000d608	user_options->encoding_from	utf-8
TOP.691e50d3.0000d608	user_options->encoding_to	utf-8
TOP.691e50d3.0000d608	user_options->outfile	C:\Users\3C8A~1\AppData\Local\Temp\tmpnfkebecf
TOP.691e50d3.0000d608	user_options->rule_buf_l	:
TOP.691e50d3.0000d608	user_options->rule_buf_r	:
TOP.691e50d3.0000d608	user_options->session	hashcat
TOP.691e50d3.0000d608	user_options->separator	:
TOP.691e50d3.0000d608	user_options->limit	0
TOP.691e50d3.0000d608	user_options->skip	0
TOP.691e50d3.0000d608	user_options->attack_mode	3
TOP.691e50d3.0000d608	user_options->backend_devices_virtmulti	1
TOP.691e50d3.0000d608	user_options->backend_devices_virthost	1
TOP.691e50d3.0000d608	user_options->backend_devices_keepfree	0
TOP.691e50d3.0000d608	user_options->benchmark	0
TOP.691e50d3.0000d608	user_options->benchmark_all	0
TOP.691e50d3.0000d608	user_options->benchmark_max	99999
TOP.691e50d3.0000d608	user_options->benchmark_min	0
TOP.691e50d3.0000d608	user_options->bitmap_max	18
TOP.691e50d3.0000d608	user_options->bitmap_min	16
TOP.691e50d3.0000d608	user_options->debug_mode	0
TOP.691e50d3.0000d608	user_options->dynamic_x	0
TOP.691e50d3.0000d608	user_options->hash_info	0
TOP.691e50d3.0000d608	user_options->force	0
TOP.691e50d3.0000d608	user_options->hwmon	1
TOP.691e50d3.0000d608	user_options->hwmon_temp_abort	90
TOP.691e50d3.0000d608	user_options->hash_mode	0
TOP.691e50d3.0000d608	user_options->hex_charset	0
TOP.691e50d3.0000d608	user_options->hex_salt	0
TOP.691e50d3.0000d608	user_options->hex_wordlist	0
TOP.691e50d3.0000d608	user_options->hook_threads	8
TOP.691e50d3.0000d608	user_options->identify	0
TOP.691e50d3.0000d608	user_options->increment	0
TOP.691e50d3.0000d608	user_options->increment_max	256
TOP.691e50d3.0000d608	user_options->increment_min	1
TOP.691e50d3.0000d608	user_options->keep_guessing	0
TOP.691e50d3.0000d608	user_options->kernel_accel	0
TOP.691e50d3.0000d608	user_options->kernel_loops	0
TOP.691e50d3.0000d608	user_options->kernel_threads	0
TOP.691e50d3.0000d608	user_options->keyspace	0
TOP.691e50d3.0000d608	user_options->total_candidates	0
TOP.691e50d3.0000d608	user_options->left	0
TOP.691e50d3.0000d608	user_options->logfile	1
TOP.691e50d3.0000d608	user_options->loopback	0
TOP.691e50d3.0000d608	user_options->machine_readable	0
TOP.691e50d3.0000d608	user_options->markov_classic	0
TOP.691e50d3.0000d608	user_options->markov	1
TOP.691e50d3.0000d608	user_options->markov_inverse	0
TOP.691e50d3.0000d608	user_options->markov_threshold	256
TOP.691e50d3.0000d608	user_options->metal_compiler_runtime	120
TOP.691e50d3.0000d608	user_options->multiply_accel	1
TOP.691e50d3.0000d608	user_options->backend_info	0
TOP.691e50d3.0000d608	user_options->backend_vector_width	0
TOP.691e50d3.0000d608	user_options->optimized_kernel	0
TOP.691e50d3.0000d608	user_options->outfile_autohex	1
TOP.691e50d3.0000d608	user_options->outfile_check_timer	5
TOP.691e50d3.0000d608	user_options->outfile_format	3
TOP.691e50d3.0000d608	user_options->outfile_json	0
TOP.691e50d3.0000d608	user_options->wordlist_autohex	1
TOP.691e50d3.0000d608	user_options->potfile	0
TOP.691e50d3.0000d608	user_options->progress_only	0
TOP.691e50d3.0000d608	user_options->quiet	0
TOP.691e50d3.0000d608	user_options->remove	0
TOP.691e50d3.0000d608	user_options->remove_timer	60
TOP.691e50d3.0000d608	user_options->restore	0
TOP.691e50d3.0000d608	user_options->restore_enable	1
TOP.691e50d3.0000d608	user_options->restore_timer	1
TOP.691e50d3.0000d608	user_options->rp_files_cnt	0
TOP.691e50d3.0000d608	user_options->rp_gen	0
TOP.691e50d3.0000d608	user_options->rp_gen_func_max	4
TOP.691e50d3.0000d608	user_options->rp_gen_func_min	1
TOP.691e50d3.0000d608	user_options->rp_gen_seed	0
TOP.691e50d3.0000d608	user_options->runtime	0
TOP.691e50d3.0000d608	user_options->scrypt_tmto	0
TOP.691e50d3.0000d608	user_options->segment_size	33554432
TOP.691e50d3.0000d608	user_options->self_test	1
TOP.691e50d3.0000d608	user_options->slow_candidates	0
TOP.691e50d3.0000d608	user_options->show	0
TOP.691e50d3.0000d608	user_options->speed_only	0
TOP.691e50d3.0000d608	user_options->spin_damp	0
TOP.691e50d3.0000d608	user_options->status	0
TOP.691e50d3.0000d608	user_options->status_json	0
TOP.691e50d3.0000d608	user_options->status_timer	10
TOP.691e50d3.0000d608	user_options->stdout_flag	0
TOP.691e50d3.0000d608	user_options->usage	0
TOP.691e50d3.0000d608	user_options->username	0
TOP.691e50d3.0000d608	user_options->veracrypt_pim_start	485
TOP.691e50d3.0000d608	user_options->veracrypt_pim_stop	485
TOP.691e50d3.0000d608	user_options->version	0
TOP.691e50d3.0000d608	user_options->workload_profile	2
TOP.691e50d3.0000d608	user_options->brain_client	0
TOP.691e50d3.0000d608	user_options->brain_client_features	2
TOP.691e50d3.0000d608	user_options->brain_server	0
TOP.691e50d3.0000d608	user_options->brain_server_timer	300
TOP.691e50d3.0000d608	user_options->brain_port	6863
TOP.691e50d3.0000d608	user_options->brain_session	0
TOP.691e50d3.0000d608	hashes->hashfile	C:\Users\3C8A~1\AppData\Local\Temp\tmp438usaso
TOP.691e50d3.0000d608	hashes->hashlist_mode	5
TOP.691e50d3.0000d608	hashes->hashlist_format	0
TOP.691e50d3.0000d608	hashes->hashes_cnt	0
TOP.691e50d3.0000d608	hashes->digests_cnt	49953
TOP.691e50d3.0000d608	hashes->digests_done_pot	0
TOP.691e50d3.0000d608	hashes->digests_done_zero	0
TOP.691e50d3.0000d608	hashes->digests_done	0
TOP.691e50d3.0000d608	hashes->salts_cnt	1
TOP.691e50d3.0000d608	hashes->salts_done	0
TOP.691e50d3.0000d608	SUB.691e50d4.0006f791	START
TOP.691e50d3.0000d608	SUB.691e50d4.0006f791	mask_ctx->mask	?d?d?d?d?d?d?d?d?d?d?d
TOP.691e50d3.0000d608	SUB.691e50d4.0006f791	runtime_start	1763594453
TOP.691e50d3.0000d608	SUB.691e50d4.0006f791	runtime_stop	1763594763
TOP.691e50d3.0000d608	SUB.691e50d4.0006f791	hashes->digests_done_new	49953
TOP.691e50d3.0000d608	SUB.691e50d4.0006f791	status-after-work	6
TOP.691e50d3.0000d608	SUB.691e50d4.0006f791	STOP
TOP.691e50d3.0000d608	proc_start	1763594451
TOP.691e50d3.0000d608	proc_stop	1763594765
TOP.691e50d3.0000d608	STOP
TOP.691ebde3.00074006	START
TOP.691ebde3.00074006	folder_config->cwd	C:\Users\Иван\MIA_HW\Algorithms\ThirdLab\hashcat-7.1.2
TOP.691ebde3.00074006	folder_config->install_dir	.
TOP.691ebde3.00074006	folder_config->profile_dir	.
TOP.691ebde3.00074006	folder_config->session_dir	.
TOP.691ebde3.00074006	folder_config->shared_dir	.
TOP.691ebde3.00074006	user_options->encoding_from	utf-8
TOP.691ebde3.00074006	user_options->encoding_to	utf-8
TOP.691ebde3.00074006	user_options->outfile	C:\Users\3C8A~1\AppData\Local\Temp\tmp3e96ef52
TOP.691ebde3.00074006	user_options->rule_buf_l	:
TOP.691ebde3.00074006	user_options->rule_buf_r	:
TOP.691ebde3.00074006	user_options->session	hashcat
TOP.691ebde3.00074006	user_options->separator	:
TOP.691ebde3.00074006	user_options->limit	0
TOP.691ebde3.00074006	user_options->skip	0
TOP.691ebde3.00074006	user_options->attack_mode	3
TOP.691ebde3.00074006	user_options->backend_devices_virtmulti	1
TOP.691ebde3.00074006	user_options->backend_devices_virthost	1
TOP.691ebde3.00074006	user_options->backend_devices_keepfree	0
TOP.691ebde3.00074006	user_options->benchmark	0
TOP.691ebde3.00074006	user_options->benchmark_all	0
TOP.691ebde3.00074006	user_options->benchmark_max	99999
TOP.691ebde3.00074006	user_options->benchmark_min	0
TOP.691ebde3.00074006	user_options->bitmap_max	18
TOP.691ebde3.00074006	user_options->bitmap_min	16
TOP.691ebde3.00074006	user_options->debug_mode	0
TOP.691ebde3.00074006	user_options->dynamic_x	0
TOP.691ebde3.00074006	user_options->hash_info	0
TOP.691ebde3.00074006	user_options->force	0
TOP.691ebde3.00074006	user_options->hwmon	1
TOP.691ebde3.00074006	user_options->hwmon_temp_abort	90
TOP.691ebde3.00074006	user_options->hash_mode	0
TOP.691ebde3.00074006	user_options->hex_charset	0
TOP.691ebde3.00074006	user_options->hex_salt	0
TOP.691ebde3.00074006	user_options->hex_wordlist	0
TOP.691ebde3.00074006	user_options->hook_threads	8
TOP.691ebde3.00074006	user_options->identify	0
TOP.691ebde3.00074006	user_options->increment	0
TOP.691ebde3.00074006	user_options->increment_max	256
TOP.691ebde3.00074006	user_options->increment_min	1
TOP.691ebde3.00074006	user_options->keep_guessing	0
TOP.691ebde3.00074006	user_options->kernel_accel	0
TOP.691ebde3.00074006	user_options->kernel_loops	0
TOP.691ebde3.00074006	user_options->kernel_threads	0
TOP.691ebde3.00074006	user_options->keyspace	0
TOP.691ebde3.00074006	user_options->total_candidates	0
TOP.691ebde3.00074006	user_options->left	0
TOP.691ebde3.00074006	user_options->logfile	1
TOP.691ebde3.00074006	user_options->loopback	0
TOP.691ebde3.00074006	user_options->machine_readable	0
TOP.691ebde3.00074006	user_options->markov_classic	0
TOP.691ebde3.00074006	user_options->markov	1
TOP.691ebde3.00074006	user_options->markov_inverse	0
TOP.691ebde3.00074006	user_options->markov_threshold	256
TOP.691ebde3.00074006	user_options->metal_compiler_runtime	120
TOP.691ebde3.00074006	user_options->multiply_accel	1
TOP.691ebde3.00074006	user_options->backend_info	0
TOP.691ebde3.00074006	user_options->backend_vector_width	0
TOP.691ebde3.00074006	user_options->optimized_kernel	0
TOP.691ebde3.00074006	user_options->outfile_autohex	1
TOP.691ebde3.00074006	user_options->outfile_check_timer	5
TOP.691ebde3.00074006	user_options->outfile_format	3
TOP.691ebde3.00074006	user_options->outfile_json	0
TOP.691ebde3.00074006	user_options->wordlist_autohex	1
TOP.691ebde3.00074006	user_options->potfile	0
TOP.691ebde3.00074006	user_options->progress_only	0
TOP.691ebde3.00074006	user_options->quiet	0
TOP.691ebde3.00074006	user_options->remove	0
TOP.691ebde3.00074006	user_options->remove_timer	60
TOP.691ebde3.00074006	user_options->restore	0
TOP.691ebde3.00074006	user_options->restore_enable	1
TOP.691ebde3.00074006	user_options->restore_timer	1
TOP.691ebde3.00074006	user_options->rp_files_cnt	0
TOP.691ebde3.00074006	user_options->rp_gen	0
TOP.691ebde3.00074006	user_options->rp_gen_func_max	4
TOP.691ebde3.00074006	user_options->rp_gen_func_min	1
TOP.691ebde3.00074006	user_options->rp_gen_seed	0
TOP.691ebde3.00074006	user_options->runtime	0
TOP.691ebde3.00074006	user_options->scrypt_tmto	0
TOP.691ebde3.00074006	user_options->segment_size	33554432
TOP.691ebde3.00074006	user_options->self_test	1
TOP.691ebde3.00074006	user_options->slow_candidates	0
TOP.691ebde3.00074006	user_options->show	0
TOP.691ebde3.00074006	user_options->speed_only	0
TOP.691ebde3.00074006	user_options->spin_damp	0
TOP.691ebde3.00074006	user_options->status	0
TOP.691ebde3.00074006	user_options->status_json	0
TOP.691ebde3.00074006	user_options->status_timer	10
TOP.691ebde3.00074006	user_options->stdout_flag	0
TOP.691ebde3.00074006	user_options->usage	0
TOP.691ebde3.00074006	user_options->username	0
TOP.691ebde3.00074006	user_options->veracrypt_pim_start	485
TOP.691ebde3.00074006	user_options->veracrypt_pim_stop	485
TOP.691ebde3.00074006	user_options->version	0
TOP.691ebde3.00074006	user_options->workload_profile	2
TOP.691ebde3.00074006	user_options->brain_client	0
TOP.691ebde3.00074006	user_options->brain_client_features	2
TOP.691ebde3.00074006	user_options->brain_server	0
TOP.691ebde3.00074006	user_options->brain_server_timer	300
TOP.691ebde3.00074006	user_options->brain_port	6863
TOP.691ebde3.00074006	user_options->brain_session	0
TOP.691ebde3.00074006	hashes->hashfile	C:\Users\3C8A~1\AppData\Local\Temp\tmp6n4amwwc
TOP.691ebde3.00074006	hashes->hashlist_mode	5
TOP.691ebde3.00074006	hashes->hashlist_format	0
TOP.691ebde3.00074006	hashes->hashes_cnt	0
TOP.691ebde3.00074006	hashes->digests_cnt	49953
TOP.691ebde3.00074006	hashes->digests_done_pot	0
TOP.691ebde3.00074006	hashes->digests_done_zero	0
TOP.691ebde3.00074006	hashes->digests_done	0
TOP.691ebde3.00074006	hashes->salts_cnt	1
TOP.691ebde3.00074006	hashes->salts_done	0
TOP.691ebde3.00074006	SUB.691ebde4.000e8971	START
TOP.691ebde3.00074006	SUB.691ebde4.000e8971	mask_ctx->mask	?d?d?d?d?d?d?d?d?d?d?d
TOP.691ebde3.00074006	SUB.691ebde4.000e8971	runtime_start	1763622373
TOP.691ebde3.00074006	SUB.691ebde4.000e8971	runtime_stop	1763622700
TOP.691ebde3.00074006	SUB.691ebde4.000e8971	hashes->digests_done_new	49953
TOP.691ebde3.00074006	SUB.691ebde4.000e8971	status-after-work	6
TOP.691ebde3.00074006	SUB.691ebde4.000e8971	STOP
TOP.691ebde3.00074006	proc_start	1763622371
TOP.691ebde3.00074006	proc_stop	1763622701
TOP.691ebde3.00074006	STOP
TOP.691ec8b7.000aa1ee	START
TOP.691ec8b7.000aa1ee	folder_config->cwd	C:\Users\Иван\MIA_HW\Algorithms\ThirdLab\hashcat-7.1.2
TOP.691ec8b7.000aa1ee	folder_config->install_dir	.
TOP.691ec8b7.000aa1ee	folder_config->profile_dir	.
TOP.691ec8b7.000aa1ee	folder_config->session_dir	.
TOP.691ec8b7.000aa1ee	folder_config->shared_dir	.
TOP.691ec8b7.000aa1ee	user_options->encoding_from	utf-8
TOP.691ec8b7.000aa1ee	user_options->encoding_to	utf-8
TOP.691ec8b7.000aa1ee	user_options->outfile	C:\Users\3C8A~1\AppData\Local\Temp\tmpmd9f6pmo
TOP.691ec8b7.000aa1ee	user_options->rule_buf_l	:
TOP.691ec8b7.000aa1ee	user_options->rule_buf_r	:
TOP.691ec8b7.000aa1ee	user_options->session	hashcat
TOP.691ec8b7.000aa1ee	user_options->separator	:
TOP.691ec8b7.000aa1ee	user_options->limit	0
TOP.691ec8b7.000aa1ee	user_options->skip	0
TOP.691ec8b7.000aa1ee	user_options->attack_mode	3
TOP.691ec8b7.000aa1ee	user_options->backend_devices_virtmulti	1
TOP.691ec8b7.000aa1ee	user_options->backend_devices_virthost	1
TOP.691ec8b7.000aa1ee	user_options->backend_devices_keepfree	0
TOP.691ec8b7.000aa1ee	user_options->benchmark	0
TOP.691ec8b7.000aa1ee	user_options->benchmark_all	0
TOP.691ec8b7.000aa1ee	user_options->benchmark_max	99999
TOP.691ec8b7.000aa1ee	user_options->benchmark_min	0
TOP.691ec8b7.000aa1ee	user_options->bitmap_max	18
TOP.691ec8b7.000aa1ee	user_options->bitmap_min	16
TOP.691ec8b7.000aa1ee	user_options->debug_mode	0
TOP.691ec8b7.000aa1ee	user_options->dynamic_x	0
TOP.691ec8b7.000aa1ee	user_options->hash_info	0
TOP.691ec8b7.000aa1ee	user_options->force	0
TOP.691ec8b7.000aa1ee	user_options->hwmon	1
TOP.691ec8b7.000aa1ee	user_options->hwmon_temp_abort	90
TOP.691ec8b7.000aa1ee	user_options->hash_mode	0
TOP.691ec8b7.000aa1ee	user_options->hex_charset	0
TOP.691ec8b7.000aa1ee	user_options->hex_salt	0
TOP.691ec8b7.000aa1ee	user_options->hex_wordlist	0
TOP.691ec8b7.000aa1ee	user_options->hook_threads	8
TOP.691ec8b7.000aa1ee	user_options->identify	0
TOP.691ec8b7.000aa1ee	user_options->increment	0
TOP.691ec8b7.000aa1ee	user_options->increment_max	256
TOP.691ec8b7.000aa1ee	user_options->increment_min	1
TOP.691ec8b7.000aa1ee	user_options->keep_guessing	0
TOP.691ec8b7.000aa1ee	user_options->kernel_accel	0
TOP.691ec8b7.000aa1ee	user_options->kernel_loops	0
TOP.691ec8b7.000aa1ee	user_options->kernel_threads	0
TOP.691ec8b7.000aa1ee	user_options->keyspace	0
TOP.691ec8b7.000aa1ee	user_options->total_candidates	0
